00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,46,43,43,43,43,43,56,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,46,43,43,43,43,43,56,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,46,43,43,43,43,43,56,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,46,43,43,43,43,43,56,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,46,43,43,43,43,43,56,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,46,43,43,43,43,43,56,70,70,70,75,57,57,57,57,57,57,57,57,57,57,57,57,57,85,70,70,70,70,75,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,85,70,70,70,75,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,22,22,22,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,75,57,57,57,57,57,85,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,22,22,22,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,74,47,47,47,84,70,70,74,47,47,84,70,70,70,74,47,47,47,47,47,47,47,47,47,47,47,47,47,84,70,70,70,74,47,47,47,47,47,47,47,47,47,47,47,47,47,84,70,70,70,74,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,22,22,22,43,43,43,22,22,22,22,22,22,43,43,43,22,22,22,46,43,43,43,43,43,43,43,43,43,56,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,74,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,46,43,43,43,43,43,43,43,43,43,56,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,74,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,46,43,43,43,43,43,43,43,43,43,56,70,70,70,75,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,85,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,46,43,43,43,43,43,43,43,43,43,56,70,70,70,70,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,70,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,46,43,43,43,43,43,43,43,43,43,56,70,70,70,70,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,70,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,46,43,43,43,43,43,43,43,43,43,56,70,70,70,74,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,84,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,46,43,43,43,43,43,43,43,43,43,56,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,74,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,46,43,43,43,43,43,43,43,43,43,56,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,74,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,46,43,43,43,43,43,43,43,43,43,56,70,70,70,75,57,57,57,57,57,57,57,57,57,57,57,57,57,85,70,70,70,75,57,57,57,57,57,57,57,57,57,57,57,57,57,85,70,70,70,75,57,57,57,57,57,57,57,57,85,70,70,70,70,75,57,57,57,57,57,57,57,57,85,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,46,43,43,43,43,43,43,43,43,43,56,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,56,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,46,43,43,43,43,43,43,43,43,43,56,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,56,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,46,43,43,43,43,43,43,43,43,43,56,70,70,70,74,47,47,47,84,70,70,74,47,47,47,47,47,47,47,84,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,56,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,46,43,43,43,43,43,43,43,43,43,56,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,74,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,84,70,70,74,47,47,47,47,84,70,70,74,47,84,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,46,43,43,43,43,43,43,43,43,43,85,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,85,70,70,75,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,46,43,56,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,46,43,43,43,43,43,43,43,43,43,70,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,70,70,70,70,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,46,43,56,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,46,43,43,43,43,43,43,43,43,43,70,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,70,70,70,70,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,46,43,56,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,46,43,43,43,43,43,43,43,43,43,84,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,84,70,70,74,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,46,43,56,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,46,43,06,57,57,57,57,57,57,57,85,70,70,70,75,16,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,46,43,56,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,46,43,74,70,70,70,70,70,70,70,70,70,70,70,70,75,57,57,57,57,57,57,57,57,57,57,57,57,57,85,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,46,43,56,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,46,43,74,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,46,43,56,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,46,43,74,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,46,43,56,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,46,43,74,70,70,74,47,47,47,47,47,47,84,70,70,74,47,47,47,47,47,47,47,47,47,47,47,47,47,84,70,70,75,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,46,43,56,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,46,43,74,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,70,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,46,43,56,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,46,43,74,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,70,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,46,43,56,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,46,43,74,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,74,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,46,43,56,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,46,43,74,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,46,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,70,70,46,43,56,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,22,22,22,75,57,85,70,70,75,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,85,70,70,75,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,85,70,70,75,57,85,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,43,43,43,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,11,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,43,43,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,11,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,11,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,00
00,43,43,43,43,43,43,43,43,43,01,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,00
00,22,22,22,43,43,43,22,22,22,52,22,22,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,00
00,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,00
00,22,22,22,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,11,00
00,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,11,00
00,22,22,22,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,43,01,11,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
